model,recall,precision
LogisticRegression,0.9528795811518325,0.05352941176470588
LogisticRegression,0.9528795811518325,0.05353728489483748
LogisticRegression,0.9528795811518325,0.05354516034127685
LogisticRegression,0.9528795811518325,0.053553038105046344
LogisticRegression,0.9528795811518325,0.053560918187168925
LogisticRegression,0.9528795811518325,0.05356880058866814
LogisticRegression,0.9528795811518325,0.053576685310568146
LogisticRegression,0.9528795811518325,0.05358457235389372
LogisticRegression,0.9528795811518325,0.0535924617196702
LogisticRegression,0.9528795811518325,0.05360035340892357
LogisticRegression,0.9528795811518325,0.05360824742268041
LogisticRegression,0.9528795811518325,0.05361614376196789
LogisticRegression,0.9528795811518325,0.05362404242781379
LogisticRegression,0.9528795811518325,0.0536319434212465
LogisticRegression,0.9528795811518325,0.05363984674329502
LogisticRegression,0.9528795811518325,0.053647752394988944
LogisticRegression,0.9528795811518325,0.05365566037735849
LogisticRegression,0.9528795811518325,0.053663570691434466
LogisticRegression,0.9528795811518325,0.0536714833382483
LogisticRegression,0.9528795811518325,0.05367939831883203
LogisticRegression,0.9528795811518325,0.05368731563421829
LogisticRegression,0.9528795811518325,0.05369523528544033
LogisticRegression,0.9528795811518325,0.05370315727353202
LogisticRegression,0.9528795811518325,0.05371108159952782
LogisticRegression,0.9528795811518325,0.05371900826446281
LogisticRegression,0.9528795811518325,0.05372693726937269
LogisticRegression,0.9528795811518325,0.05373486861529377
LogisticRegression,0.9528795811518325,0.053742802303262956
LogisticRegression,0.9528795811518325,0.05375073833431778
LogisticRegression,0.9528795811518325,0.053758676709496384
LogisticRegression,0.9528795811518325,0.053766617429837515
LogisticRegression,0.9528795811518325,0.05377456049638056
LogisticRegression,0.9528795811518325,0.053782505910165486
LogisticRegression,0.9528795811518325,0.053790453672232896
LogisticRegression,0.9528795811518325,0.053798403783624
LogisticRegression,0.9528795811518325,0.05380635624538064
LogisticRegression,0.9528795811518325,0.05381431105854524
LogisticRegression,0.9528795811518325,0.05382226822416088
LogisticRegression,0.9528795811518325,0.053830227743271224
LogisticRegression,0.9528795811518325,0.05383818961692057
LogisticRegression,0.9528795811518325,0.05384615384615385
LogisticRegression,0.9528795811518325,0.053854120432016574
LogisticRegression,0.9528795811518325,0.053862089375554895
LogisticRegression,0.9528795811518325,0.0538700606778156
LogisticRegression,0.9528795811518325,0.053878034339846066
LogisticRegression,0.9528795811518325,0.0538860103626943
LogisticRegression,0.9528795811518325,0.053893988747408944
LogisticRegression,0.9528795811518325,0.05390196949503924
LogisticRegression,0.9528795811518325,0.05390995260663507
LogisticRegression,0.9528795811518325,0.05391793808324693
LogisticRegression,0.9528795811518325,0.053925925925925926
LogisticRegression,0.9528795811518325,0.05393391613572381
LogisticRegression,0.9528795811518325,0.05394190871369295
LogisticRegression,0.9528795811518325,0.05394990366088632
LogisticRegression,0.9528795811518325,0.053957900978357544
LogisticRegression,0.9528795811518325,0.05396590066716086
LogisticRegression,0.9528795811518325,0.05397390272835113
LogisticRegression,0.9528795811518325,0.05398190716298384
LogisticRegression,0.9528795811518325,0.0539899139721151
LogisticRegression,0.9528795811518325,0.05399792315680166
LogisticRegression,0.9528795811518325,0.05400593471810089
LogisticRegression,0.9528795811518325,0.05401394865707078
LogisticRegression,0.9528795811518325,0.054021964974769965
LogisticRegression,0.9528795811518325,0.054029983672257684
LogisticRegression,0.9528795811518325,0.054038004750593824
LogisticRegression,0.9528795811518325,0.0540460282108389
LogisticRegression,0.9528795811518325,0.05405405405405406
LogisticRegression,0.9528795811518325,0.054062082281301056
LogisticRegression,0.9528795811518325,0.0540701128936423
LogisticRegression,0.9528795811518325,0.05407814589214084
LogisticRegression,0.9528795811518325,0.05408618127786033
LogisticRegression,0.9528795811518325,0.05409421905186506
LogisticRegression,0.9528795811518325,0.054102259215219974
LogisticRegression,0.9528795811518325,0.054110301768990635
LogisticRegression,0.9528795811518325,0.05411834671424324
LogisticRegression,0.9528795811518325,0.05412639405204461
LogisticRegression,0.9528795811518325,0.05413444378346222
LogisticRegression,0.9528795811518325,0.05414249590956418
LogisticRegression,0.9528795811518325,0.05415055043141922
LogisticRegression,0.9528795811518325,0.05415860735009671
LogisticRegression,0.9528795811518325,0.05416666666666667
LogisticRegression,0.9528795811518325,0.054174728382199736
LogisticRegression,0.9528795811518325,0.054182792497767196
LogisticRegression,0.9528795811518325,0.05419085901444097
LogisticRegression,0.9528795811518325,0.054198927933293624
LogisticRegression,0.9528795811518325,0.05420699925539836
LogisticRegression,0.9528795811518325,0.05421507298182902
LogisticRegression,0.9528795811518325,0.054223149113660066
LogisticRegression,0.9528795811518325,0.054231227651966626
LogisticRegression,0.9528795811518325,0.05423930859782447
LogisticRegression,0.9528795811518325,0.05424739195230999
LogisticRegression,0.9528795811518325,0.054255477716500224
LogisticRegression,0.9528795811518325,0.05426356589147287
LogisticRegression,0.9528795811518325,0.05427165647830625
LogisticRegression,0.9528795811518325,0.054279749478079335
LogisticRegression,0.9528795811518325,0.05428784489187174
LogisticRegression,0.9528795811518325,0.054295942720763726
LogisticRegression,0.9528795811518325,0.05430404296583619
LogisticRegression,0.9528795811518325,0.054312145628170695
LogisticRegression,0.9528795811518325,0.054320250708849424
LogisticRegression,0.9528795811518325,0.05432835820895522
LogisticRegression,0.9528795811518325,0.054336468129571575
LogisticRegression,0.9528795811518325,0.05434458047178262
LogisticRegression,0.9528795811518325,0.05435269523667314
LogisticRegression,0.9528795811518325,0.05436081242532855
LogisticRegression,0.9528795811518325,0.05436893203883495
LogisticRegression,0.9528795811518325,0.05437705407827906
LogisticRegression,0.9528795811518325,0.054385178544748246
LogisticRegression,0.9528795811518325,0.05439330543933055
LogisticRegression,0.9528795811518325,0.05440143476311463
LogisticRegression,0.9528795811518325,0.05440956651718983
LogisticRegression,0.9528795811518325,0.054417700702646135
LogisticRegression,0.9528795811518325,0.05442583732057416
LogisticRegression,0.9528795811518325,0.0544339763720652
LogisticRegression,0.9528795811518325,0.05444211785821119
LogisticRegression,0.9528795811518325,0.05445026178010471
LogisticRegression,0.9528795811518325,0.054458408138839016
LogisticRegression,0.9528795811518325,0.054466556935508004
LogisticRegression,0.9528795811518325,0.054474708171206226
LogisticRegression,0.9528795811518325,0.054482861847028885
LogisticRegression,0.9528795811518325,0.05449101796407185
LogisticRegression,0.9528795811518325,0.05449917652343165
LogisticRegression,0.9528795811518325,0.05450733752620545
LogisticRegression,0.9528795811518325,0.05451550097349109
LogisticRegression,0.9528795811518325,0.05452366686638706
LogisticRegression,0.9528795811518325,0.05453183520599251
LogisticRegression,0.9528795811518325,0.054540005993407255
LogisticRegression,0.9528795811518325,0.05454817922973176
LogisticRegression,0.9528795811518325,0.05455635491606715
LogisticRegression,0.9528795811518325,0.05456453305351522
LogisticRegression,0.9528795811518325,0.05457271364317841
LogisticRegression,0.9528795811518325,0.05458089668615984
LogisticRegression,0.9528795811518325,0.05458908218356329
LogisticRegression,0.9528795811518325,0.054597270136493174
LogisticRegression,0.9528795811518325,0.054605460546054606
LogisticRegression,0.9528795811518325,0.054613653413353336
LogisticRegression,0.9528795811518325,0.0546218487394958
LogisticRegression,0.9528795811518325,0.054630046525589074
LogisticRegression,0.9528795811518325,0.05463824677274092
LogisticRegression,0.9528795811518325,0.05464644948205975
LogisticRegression,0.9528795811518325,0.054654654654654654
LogisticRegression,0.9528795811518325,0.05466286229163538
LogisticRegression,0.9528795811518325,0.05467107239411235
LogisticRegression,0.9528795811518325,0.054679284963196635
LogisticRegression,0.9528795811518325,0.0546875
LogisticRegression,0.9528795811518325,0.05469571750563486
LogisticRegression,0.9528795811518325,0.054703937481214306
LogisticRegression,0.9528795811518325,0.0547121599278521
LogisticRegression,0.9528795811518325,0.05472038484666266
LogisticRegression,0.9528795811518325,0.05472861223876109
LogisticRegression,0.9528795811518325,0.05473684210526316
LogisticRegression,0.9528795811518325,0.054745074447285304
LogisticRegression,0.9528795811518325,0.05475330926594465
LogisticRegression,0.9528795811518325,0.05476154656235896
LogisticRegression,0.9528795811518325,0.0547697863376467
LogisticRegression,0.9528795811518325,0.05477802859292701
LogisticRegression,0.9528795811518325,0.054786273329319686
LogisticRegression,0.9528795811518325,0.0547945205479452
LogisticRegression,0.9528795811518325,0.05480277024992472
LogisticRegression,0.9528795811518325,0.054811022436380065
LogisticRegression,0.9528795811518325,0.054819277108433734
LogisticRegression,0.9528795811518325,0.05482753426720892
LogisticRegression,0.9528795811518325,0.054835793913829464
LogisticRegression,0.9528795811518325,0.05484405604941992
LogisticRegression,0.9528795811518325,0.05485232067510549
LogisticRegression,0.9528795811518325,0.054860587792012055
LogisticRegression,0.9528795811518325,0.05486885740126621
LogisticRegression,0.9528795811518325,0.054877129503995176
LogisticRegression,0.9528795811518325,0.0548854041013269
LogisticRegression,0.9528795811518325,0.05489368119438998
LogisticRegression,0.9528795811518325,0.054901960784313725
LogisticRegression,0.9528795811518325,0.054910242872228086
LogisticRegression,0.9528795811518325,0.05491852745926373
LogisticRegression,0.9528795811518325,0.05492681454655198
LogisticRegression,0.9528795811518325,0.05493510413522487
LogisticRegression,0.9528795811518325,0.054943396226415094
LogisticRegression,0.9528795811518325,0.05495169082125604
LogisticRegression,0.9528795811518325,0.054959987920881775
LogisticRegression,0.9528795811518325,0.05496828752642706
LogisticRegression,0.9528795811518325,0.05497658963902734
LogisticRegression,0.9528795811518325,0.05498489425981873
LogisticRegression,0.9528795811518325,0.05499320138993806
LogisticRegression,0.9528795811518325,0.055001511030522816
LogisticRegression,0.9528795811518325,0.0550098231827112
LogisticRegression,0.9528795811518325,0.05501813784764208
LogisticRegression,0.9528795811518325,0.05502645502645503
LogisticRegression,0.9528795811518325,0.055034774720290294
LogisticRegression,0.9528795811518325,0.055043096930288825
LogisticRegression,0.9528795811518325,0.055051421657592255
LogisticRegression,0.9528795811518325,0.05505974890334291
LogisticRegression,0.9528795811518325,0.05506807866868381
LogisticRegression,0.9528795811518325,0.05507641095475866
LogisticRegression,0.9528795811518325,0.05508474576271186
LogisticRegression,0.9528795811518325,0.05509308309368851
LogisticRegression,0.9528795811518325,0.05510142294883439
LogisticRegression,0.9528795811518325,0.05510976532929599
LogisticRegression,0.9528795811518325,0.05511811023622047
LogisticRegression,0.9528795811518325,0.05512645767075572
LogisticRegression,0.9528795811518325,0.055134807634050285
LogisticRegression,0.9528795811518325,0.05514316012725345
LogisticRegression,0.9528795811518325,0.05515151515151515
LogisticRegression,0.9528795811518325,0.05515987270798606
LogisticRegression,0.9528795811518325,0.05516823279781752
LogisticRegression,0.9528795811518325,0.055176595422161585
LogisticRegression,0.9528795811518325,0.05518496058217101
LogisticRegression,0.9528795811518325,0.05519332827899924
LogisticRegression,0.9528795811518325,0.055201698513800426
LogisticRegression,0.9528795811518325,0.05521007128772941
LogisticRegression,0.9528795811518325,0.05521844660194175
LogisticRegression,0.9528795811518325,0.055226824457593686
LogisticRegression,0.9528795811518325,0.055235204855842185
LogisticRegression,0.9528795811518325,0.05524358779784489
LogisticRegression,0.9528795811518325,0.05525197328476017
LogisticRegression,0.9528795811518325,0.05526036131774708
LogisticRegression,0.9528795811518325,0.05526875189796538
LogisticRegression,0.9528795811518325,0.05527714502657555
LogisticRegression,0.9528795811518325,0.05528554070473876
LogisticRegression,0.9528795811518325,0.05529393893361689
LogisticRegression,0.9528795811518325,0.05530233971437253
LogisticRegression,0.9528795811518325,0.05531074304816897
LogisticRegression,0.9528795811518325,0.05531914893617021
LogisticRegression,0.9528795811518325,0.05532755737954096
LogisticRegression,0.9528795811518325,0.05533596837944664
LogisticRegression,0.9528795811518325,0.05534438193705337
LogisticRegression,0.9528795811518325,0.05535279805352798
LogisticRegression,0.9528795811518325,0.05536121673003802
LogisticRegression,0.9528795811518325,0.055369637967751746
LogisticRegression,0.9528795811518325,0.055378061767838126
LogisticRegression,0.9528795811518325,0.05538648813146683
LogisticRegression,0.9528795811518325,0.05539491705980825
LogisticRegression,0.9528795811518325,0.055403348554033484
LogisticRegression,0.9528795811518325,0.055411782615314355
LogisticRegression,0.9528795811518325,0.055420219244823384
LogisticRegression,0.9528795811518325,0.05542865844373382
LogisticRegression,0.9528795811518325,0.05543710021321962
LogisticRegression,0.9528795811518325,0.055445544554455446
LogisticRegression,0.9528795811518325,0.055453991468616695
LogisticRegression,0.9528795811518325,0.05546244095687947
LogisticRegression,0.9528795811518325,0.0554708930204206
LogisticRegression,0.9502617801047121,0.055326931870141746
LogisticRegression,0.9502617801047121,0.05533536585365854
LogisticRegression,0.9502617801047121,0.0553438024089038
LogisticRegression,0.9502617801047121,0.05535224153705398
LogisticRegression,0.9502617801047121,0.05536068323928626
LogisticRegression,0.9502617801047121,0.05536912751677853
LogisticRegression,0.9502617801047121,0.05537757437070938
LogisticRegression,0.9502617801047121,0.05538602380225816
LogisticRegression,0.9502617801047121,0.05539447581260491
LogisticRegression,0.9502617801047121,0.0554029304029304
LogisticRegression,0.9502617801047121,0.05541138757441612
LogisticRegression,0.9502617801047121,0.05541984732824427
LogisticRegression,0.9502617801047121,0.0554283096655978
LogisticRegression,0.9502617801047121,0.05543677458766035
LogisticRegression,0.9502617801047121,0.05544524209561631
LogisticRegression,0.9502617801047121,0.05545371219065078
LogisticRegression,0.9502617801047121,0.05546218487394958
LogisticRegression,0.9502617801047121,0.05547066014669927
LogisticRegression,0.9502617801047121,0.055479138010087116
LogisticRegression,0.9502617801047121,0.05548761846530113
LogisticRegression,0.9502617801047121,0.055496101513530044
LogisticRegression,0.9502617801047121,0.055504587155963306
LogisticRegression,0.9502617801047121,0.0555130753937911
LogisticRegression,0.9502617801047121,0.055521566228204346
LogisticRegression,0.9502617801047121,0.055530059660394676
LogisticRegression,0.9502617801047121,0.05553855569155447
LogisticRegression,0.9502617801047121,0.055547054322876814
LogisticRegression,0.9502617801047121,0.05555555555555555
LogisticRegression,0.9502617801047121,0.05556405939078524
LogisticRegression,0.9502617801047121,0.055572565829761174
LogisticRegression,0.9502617801047121,0.05558107487367937
LogisticRegression,0.9502617801047121,0.0555895865237366
LogisticRegression,0.9502617801047121,0.05559810078113034
LogisticRegression,0.9502617801047121,0.05560661764705882
LogisticRegression,0.9502617801047121,0.055615137122721
LogisticRegression,0.9502617801047121,0.05562365920931658
LogisticRegression,0.9502617801047121,0.05563218390804598
LogisticRegression,0.9502617801047121,0.05564071122011036
LogisticRegression,0.9502617801047121,0.05564924114671164
LogisticRegression,0.9502617801047121,0.05565777368905244
LogisticRegression,0.9502617801047121,0.05566630884833614
LogisticRegression,0.9502617801047121,0.05567484662576687
LogisticRegression,0.9502617801047121,0.05568338702254947
LogisticRegression,0.9502617801047121,0.05569193003988954
LogisticRegression,0.9502617801047121,0.0557004756789934
LogisticRegression,0.9502617801047121,0.05570902394106814
LogisticRegression,0.9502617801047121,0.055717574827321564
LogisticRegression,0.9502617801047121,0.05572612833896223
LogisticRegression,0.9502617801047121,0.055734684477199446
LogisticRegression,0.9502617801047121,0.05574324324324324
LogisticRegression,0.9502617801047121,0.05575180463830441
LogisticRegression,0.9502617801047121,0.05576036866359447
LogisticRegression,0.9502617801047121,0.0557689353203257
LogisticRegression,0.9502617801047121,0.05577750460971113
LogisticRegression,0.9502617801047121,0.0557860765329645
LogisticRegression,0.9502617801047121,0.055794651091300336
LogisticRegression,0.9502617801047121,0.0558032282859339
LogisticRegression,0.9502617801047121,0.05581180811808118
LogisticRegression,0.9502617801047121,0.05582039058895894
LogisticRegression,0.9502617801047121,0.055828975699784684
LogisticRegression,0.9502617801047121,0.05583756345177665
LogisticRegression,0.9502617801047121,0.055846153846153844
LogisticRegression,0.9502617801047121,0.05585474688413602
LogisticRegression,0.9502617801047121,0.055863342566943676
LogisticRegression,0.9502617801047121,0.05587194089579806
LogisticRegression,0.9502617801047121,0.05588054187192118
LogisticRegression,0.9502617801047121,0.0558891454965358
LogisticRegression,0.9502617801047121,0.055897751770865416
LogisticRegression,0.9502617801047121,0.0559063606961343
LogisticRegression,0.9502617801047121,0.05591497227356747
LogisticRegression,0.9502617801047121,0.05592358650439069
LogisticRegression,0.9502617801047121,0.05593220338983051
LogisticRegression,0.9502617801047121,0.055940822931114194
LogisticRegression,0.9502617801047121,0.05594944512946979
LogisticRegression,0.9502617801047121,0.0559580699861261
LogisticRegression,0.9502617801047121,0.05596669750231267
LogisticRegression,0.9502617801047121,0.05597532767925983
LogisticRegression,0.9502617801047121,0.05598396051819864
LogisticRegression,0.9502617801047121,0.05599259602036094
LogisticRegression,0.9502617801047121,0.056001234186979325
LogisticRegression,0.9502617801047121,0.05600987501928715
LogisticRegression,0.9502617801047121,0.056018518518518516
LogisticRegression,0.9502617801047121,0.05602716468590832
LogisticRegression,0.9502617801047121,0.05603581352269219
LogisticRegression,0.9502617801047121,0.05604446503010653
LogisticRegression,0.9502617801047121,0.05605311920938851
LogisticRegression,0.9502617801047121,0.056061776061776064
LogisticRegression,0.9502617801047121,0.056070435588507876
LogisticRegression,0.9502617801047121,0.05607909779082342
LogisticRegression,0.9502617801047121,0.05608776266996292
LogisticRegression,0.9502617801047121,0.056096430227167364
LogisticRegression,0.9502617801047121,0.05610510046367852
LogisticRegression,0.9502617801047121,0.05611377338073891
LogisticRegression,0.9502617801047121,0.05612244897959184
LogisticRegression,0.9502617801047121,0.05613112726148137
LogisticRegression,0.9502617801047121,0.056139808227652334
LogisticRegression,0.9502617801047121,0.05614849187935035
LogisticRegression,0.9502617801047121,0.056157178217821783
LogisticRegression,0.9502617801047121,0.056165867244313786
LogisticRegression,0.9476439790575916,0.0560198081089446
LogisticRegression,0.9476439790575916,0.05602847856368983
LogisticRegression,0.9476439790575916,0.05603715170278638
LogisticRegression,0.9476439790575916,0.05604582752748104
LogisticRegression,0.9476439790575916,0.056054506039021366
LogisticRegression,0.9476439790575916,0.05606318723865572
LogisticRegression,0.9476439790575916,0.05607187112763321
LogisticRegression,0.9476439790575916,0.056080557707203715
LogisticRegression,0.9476439790575916,0.05608924697861791
LogisticRegression,0.9476439790575916,0.05609793894312723
LogisticRegression,0.9476439790575916,0.05610663360198388
LogisticRegression,0.9476439790575916,0.05611533095644086
LogisticRegression,0.9476439790575916,0.056124031007751936
LogisticRegression,0.9476439790575916,0.056132733757171656
LogisticRegression,0.9476439790575916,0.05614143920595534
LogisticRegression,0.9476439790575916,0.05615014735535908
LogisticRegression,0.9476439790575916,0.056158858206639774
LogisticRegression,0.9476439790575916,0.05616757176105508
LogisticRegression,0.9476439790575916,0.05617628801986344
LogisticRegression,0.9476439790575916,0.05618500698432407
LogisticRegression,0.9476439790575916,0.05619372865569699
LogisticRegression,0.9476439790575916,0.056202453035242975
LogisticRegression,0.9476439790575916,0.0562111801242236
LogisticRegression,0.9476439790575916,0.056219909923901225
LogisticRegression,0.9476439790575916,0.05622864243553899
LogisticRegression,0.9476439790575916,0.05623737766040081
LogisticRegression,0.9476439790575916,0.0562461155997514
LogisticRegression,0.9476439790575916,0.05625485625485625
LogisticRegression,0.9476439790575916,0.05626359962698166
LogisticRegression,0.9476439790575916,0.05627234571739469
LogisticRegression,0.9476439790575916,0.056281094527363185
LogisticRegression,0.9476439790575916,0.05628984605815581
LogisticRegression,0.9476439790575916,0.05629860031104199
LogisticRegression,0.9476439790575916,0.056307357287291956
LogisticRegression,0.9476439790575916,0.05631611698817673
LogisticRegression,0.9476439790575916,0.0563248794149681
LogisticRegression,0.9476439790575916,0.05633364456893869
LogisticRegression,0.9476439790575916,0.056342412451361866
LogisticRegression,0.9476439790575916,0.056351183063511834
LogisticRegression,0.9476439790575916,0.05635995640666355
LogisticRegression,0.9476439790575916,0.05636873248209281
LogisticRegression,0.9476439790575916,0.056377511291076154
LogisticRegression,0.9476439790575916,0.056386292834890966
LogisticRegression,0.9476439790575916,0.056395077114815395
LogisticRegression,0.9476439790575916,0.05640386413212839
LogisticRegression,0.9476439790575916,0.05641265388810971
LogisticRegression,0.9476439790575916,0.0564214463840399
LogisticRegression,0.9476439790575916,0.05643024162120031
LogisticRegression,0.9476439790575916,0.05643903960087309
LogisticRegression,0.9476439790575916,0.056447840324341185
LogisticRegression,0.9476439790575916,0.05645664379288833
LogisticRegression,0.9476439790575916,0.056465450007799095
LogisticRegression,0.9476439790575916,0.056474258970358814
LogisticRegression,0.9476439790575916,0.056483070681853646
LogisticRegression,0.9476439790575916,0.056491885143570536
LogisticRegression,0.9476439790575916,0.05650070235679725
LogisticRegression,0.9476439790575916,0.05650952232282235
LogisticRegression,0.9476439790575916,0.05651834504293521
LogisticRegression,0.9476439790575916,0.056527170518425984
LogisticRegression,0.9476439790575916,0.05653599875058566
LogisticRegression,0.9476439790575916,0.05654482974070603
LogisticRegression,0.9476439790575916,0.056553663490079675
LogisticRegression,0.9476439790575916,0.0565625
LogisticRegression,0.9476439790575916,0.056571339271761216
LogisticRegression,0.9476439790575916,0.05658018130665833
LogisticRegression,0.9476439790575916,0.056589026105987185
LogisticRegression,0.9476439790575916,0.0565978736710444
LogisticRegression,0.9476439790575916,0.05660672400312744
LogisticRegression,0.9476439790575916,0.05661557710353456
LogisticRegression,0.9476439790575916,0.056624432973564835
LogisticRegression,0.9476439790575916,0.05663329161451815
LogisticRegression,0.9476439790575916,0.056642153027695194
LogisticRegression,0.9476439790575916,0.0566510172143975
LogisticRegression,0.9476439790575916,0.05665988417592738
LogisticRegression,0.9476439790575916,0.05666875391358798
LogisticRegression,0.9476439790575916,0.056677626428683264
LogisticRegression,0.9476439790575916,0.05668650172251801
LogisticRegression,0.9476439790575916,0.056695379796397806
LogisticRegression,0.9476439790575916,0.05670426065162907
LogisticRegression,0.9476439790575916,0.056713144289519034
LogisticRegression,0.9476439790575916,0.05672203071137574
LogisticRegression,0.9476439790575916,0.05673091991850807
LogisticRegression,0.9476439790575916,0.056739811912225706
LogisticRegression,0.9476439790575916,0.05674870669383916
LogisticRegression,0.9476439790575916,0.05675760426465977
LogisticRegression,0.9476439790575916,0.056766504625999685
LogisticRegression,0.9476439790575916,0.056775407779171894
LogisticRegression,0.9476439790575916,0.0567843137254902
LogisticRegression,0.9476439790575916,0.05679322246626922
LogisticRegression,0.9450261780104712,0.05664522203044092
LogisticRegression,0.9450261780104712,0.0566541117388575
LogisticRegression,0.9450261780104712,0.05666300423795322
LogisticRegression,0.9450261780104712,0.056671899529042384
LogisticRegression,0.9450261780104712,0.0566807976134401
LogisticRegression,0.9450261780104712,0.05668969849246231
LogisticRegression,0.9450261780104712,0.05669860216742579
LogisticRegression,0.9450261780104712,0.05670750863964813
LogisticRegression,0.9450261780104712,0.056716417910447764
LogisticRegression,0.9450261780104712,0.056725329981143935
LogisticRegression,0.9450261780104712,0.05673424485305673
LogisticRegression,0.9450261780104712,0.05674316252750707
LogisticRegression,0.9450261780104712,0.056752083005816696
LogisticRegression,0.9450261780104712,0.05676100628930818
LogisticRegression,0.9424083769633508,0.056612674948891335
LogisticRegression,0.9424083769633508,0.056621579112928595
LogisticRegression,0.9424083769633508,0.056630486078338836
LogisticRegression,0.9424083769633508,0.056639395846444306
LogisticRegression,0.9424083769633508,0.05664830841856806
LogisticRegression,0.9424083769633508,0.056657223796033995
LogisticRegression,0.9424083769633508,0.056666141980166854
LogisticRegression,0.9424083769633508,0.05667506297229219
LogisticRegression,0.9424083769633508,0.05668398677373642
LogisticRegression,0.9424083769633508,0.05669291338582677
LogisticRegression,0.9424083769633508,0.05670184280989132
LogisticRegression,0.9424083769633508,0.05671077504725898
LogisticRegression,0.9424083769633508,0.056719710099259496
LogisticRegression,0.9424083769633508,0.05672864796722345
LogisticRegression,0.9424083769633508,0.05673758865248227
LogisticRegression,0.9424083769633508,0.05674653215636822
LogisticRegression,0.9424083769633508,0.05675547848021441
LogisticRegression,0.9424083769633508,0.05676442762535478
LogisticRegression,0.9424083769633508,0.05677337959312411
LogisticRegression,0.9397905759162304,0.056624605678233436
LogisticRegression,0.9397905759162304,0.056633538412998896
LogisticRegression,0.9397905759162304,0.05664247396655096
LogisticRegression,0.9397905759162304,0.05665141234022408
LogisticRegression,0.9397905759162304,0.056660353535353536
LogisticRegression,0.9397905759162304,0.056669297553275454
LogisticRegression,0.9397905759162304,0.05667824439532681
LogisticRegression,0.9397905759162304,0.05668719406284541
LogisticRegression,0.9397905759162304,0.05669614655716993
LogisticRegression,0.9397905759162304,0.05670510187963987
LogisticRegression,0.9397905759162304,0.05671406003159558
LogisticRegression,0.9397905759162304,0.05672302101437826
LogisticRegression,0.9397905759162304,0.056731984829329965
LogisticRegression,0.9397905759162304,0.05674095147779358
LogisticRegression,0.9397905759162304,0.056749920961112865
LogisticRegression,0.9397905759162304,0.05675889328063241
LogisticRegression,0.9397905759162304,0.05676786843769766
LogisticRegression,0.9397905759162304,0.05677684643365491
LogisticRegression,0.9397905759162304,0.05678582726985131
LogisticRegression,0.9397905759162304,0.05679481094763487
LogisticRegression,0.9397905759162304,0.05680379746835443
LogisticRegression,0.9397905759162304,0.05681278683335971
LogisticRegression,0.9397905759162304,0.056821779044001264
LogisticRegression,0.9397905759162304,0.056830774101630524
LogisticRegression,0.9397905759162304,0.056839772007599744
LogisticRegression,0.9397905759162304,0.05684877276326208
LogisticRegression,0.9397905759162304,0.05685777636997149
LogisticRegression,0.9397905759162304,0.05686678282908284
LogisticRegression,0.9397905759162304,0.05687579214195184
LogisticRegression,0.9397905759162304,0.05688480430993503
LogisticRegression,0.9397905759162304,0.056893819334389854
LogisticRegression,0.9397905759162304,0.05690283721667459
LogisticRegression,0.9397905759162304,0.05691185795814838
LogisticRegression,0.9397905759162304,0.056920881560171235
LogisticRegression,0.9397905759162304,0.056929908024104026
LogisticRegression,0.9397905759162304,0.056938937351308484
LogisticRegression,0.9397905759162304,0.05694796954314721
LogisticRegression,0.9397905759162304,0.05695700460098366
LogisticRegression,0.9397905759162304,0.05696604252618216
LogisticRegression,0.9397905759162304,0.05697508332010792
LogisticRegression,0.9397905759162304,0.056984126984126984
LogisticRegression,0.9397905759162304,0.05699317351960629
LogisticRegression,0.9397905759162304,0.057002222927913626
LogisticRegression,0.9397905759162304,0.05701127521041766
LogisticRegression,0.9397905759162304,0.05702033036848793
LogisticRegression,0.9397905759162304,0.057029388403494835
LogisticRegression,0.9397905759162304,0.05703844931680966
LogisticRegression,0.9397905759162304,0.05704751310980454
LogisticRegression,0.9397905759162304,0.057056579783852514
LogisticRegression,0.9397905759162304,0.05706564934032745
LogisticRegression,0.9397905759162304,0.05707472178060413
LogisticRegression,0.9397905759162304,0.057083797106058196
LogisticRegression,0.9397905759162304,0.05709287531806616
LogisticRegression,0.9397905759162304,0.05710195641800541
LogisticRegression,0.9397905759162304,0.05711104040725422
LogisticRegression,0.9397905759162304,0.05712012728719173
LogisticRegression,0.9397905759162304,0.05712921705919796
LogisticRegression,0.9397905759162304,0.05713830972465383
LogisticRegression,0.9397905759162304,0.057147405284941104
LogisticRegression,0.9397905759162304,0.057156503741442446
LogisticRegression,0.9397905759162304,0.0571656050955414
LogisticRegression,0.9397905759162304,0.05717470934862239
LogisticRegression,0.9397905759162304,0.057183816502070724
LogisticRegression,0.9397905759162304,0.05719292655727258
LogisticRegression,0.9397905759162304,0.05720203951561504
LogisticRegression,0.9397905759162304,0.057211155378486055
LogisticRegression,0.9397905759162304,0.057220274147274465
LogisticRegression,0.9397905759162304,0.05722939582337
LogisticRegression,0.9397905759162304,0.05723852040816327
LogisticRegression,0.9397905759162304,0.05724764790304577
LogisticRegression,0.9397905759162304,0.05725677830940989
LogisticRegression,0.9397905759162304,0.057265911628648906
LogisticRegression,0.9397905759162304,0.05727504786215699
LogisticRegression,0.9397905759162304,0.05728418701132919
LogisticRegression,0.9397905759162304,0.05729332907756144
LogisticRegression,0.9397905759162304,0.0573024740622506
LogisticRegression,0.9397905759162304,0.05731162196679438
LogisticRegression,0.9397905759162304,0.05732077279259141
